ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,Relative Time
1973-12-21T09:02:11Z,125312531,10B,43.0858292,44.2216829,322.14,0.4,5.2,34.3,706189.56,-51899.54,27.2,0.146484378274181,322.139984130859,6.13200001716615,,,0.159999996423721
1973-12-21T09:02:11.25Z,125312531.25,10B,43.0858293,44.2216831,322.14,0.2,4.3,34.3,706189.56,-51899.5,27.1,0.142911586612419,322.139984130859,4.93200001716616,,,0.409999996423721
1973-12-21T09:02:11.5Z,125312531.5,10B,43.0858294,44.2216832,322.15,-0,4.2,34.3,706189.56,-51899.49,27.1,0.101752159959809,322.149993896484,5.09090903179705,,,0.659999996423721
1973-12-21T09:02:11.75Z,125312531.75,10B,43.0858292,44.2216831,322.15,-0.1,4.6,34.3,706189.56,-51899.51,27.1,0.05687735000392,322.149993896484,6.16500000149011,,,0.909999996423721
1973-12-21T09:02:12Z,125312532,10B,43.0858292,44.2216831,322.14,0,4.7,34.3,706189.56,-51899.52,27.1,0.01953125,322.139984130859,6,,0.997723755138431,1.15999999642372
1973-12-21T09:02:12.25Z,125312532.25,10B,43.0858293,44.2216831,322.14,0.1,4.6,34.3,706189.56,-51899.51,27.1,0.01171875,322.139984130859,5.77272727149577,,0.997695846633859,1.40999999642372
1973-12-21T09:02:12.5Z,125312532.5,10B,43.0858293,44.2216831,322.15,0.1,4.4,34.3,706189.56,-51899.5,27.1,0.0078125,322.149993896484,5.62608695708511,,0.997078645292298,1.65999999642372
1973-12-21T09:02:12.75Z,125312532.75,10B,43.0858293,44.2216831,322.15,0.1,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,5.77272727149577,,0.99694384073084,1.90999999642372
1973-12-21T09:02:13Z,125312533,10B,43.0858293,44.2216831,322.15,0,4.6,34.3,706189.56,-51899.51,27.1,0.0107449614671218,322.149993896484,5.86551724244241,,0.995849199097673,2.15999999642372
1973-12-21T09:02:13.25Z,125312533.25,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0.010009765625,322.149993896484,5.77272727149577,,0.995852345352427,2.40999999642372
1973-12-21T09:02:13.5Z,125312533.5,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0.01171875,322.149993896484,5.6181818144873,,0.996833724625625,2.65999999642372
1973-12-21T09:02:13.75Z,125312533.75,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0.00390625,322.149993896484,5.4,,0.996889367109421,2.90999999642372
1973-12-21T09:02:14Z,125312534,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,5.17272727149577,,0.996917188351318,3.15999999642372
1973-12-21T09:02:14.25Z,125312534.25,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,4.94545454299153,,0.996917188351318,3.40999999642372
1973-12-21T09:02:14.5Z,125312534.5,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,4.7181818144873,,0.996917188351318,3.65999999642372
1973-12-21T09:02:14.75Z,125312534.75,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,4.39166667391029,,0.996917188351318,3.90999999642372
1973-12-21T09:02:15Z,125312535,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,4.18333333747254,,0.996917188351318,4.15999999642372
1973-12-21T09:02:15.25Z,125312535.25,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.97499999999999,,0.996917188351318,4.40999999642372
1973-12-21T09:02:15.5Z,125312535.5,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.87500000058207,,0.996917188351318,4.65999999642372
1973-12-21T09:02:15.75Z,125312535.75,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.83593750061844,,0.996917188351318,4.90999999642372
1973-12-21T09:02:16Z,125312536,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.79801980240382,,0.996917188351318,5.15999999642372
1973-12-21T09:02:16.25Z,125312536.25,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.77326732728775,,0.996917188351318,5.40999999642372
1973-12-21T09:02:16.5Z,125312536.5,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.74851485217169,,0.996917188351318,5.65999999642372
1973-12-21T09:02:16.75Z,125312536.75,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.72376237705563,,0.996917188351318,5.90999999642372
1973-12-21T09:02:17Z,125312537,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.69859155062597,,0.996917188351318,6.15999999642372
1973-12-21T09:02:17.25Z,125312537.25,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.66338028269517,,0.996917188351318,6.40999999642372
1973-12-21T09:02:17.5Z,125312537.5,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.62816901476437,,0.996917188351318,6.65999999642372
1973-12-21T09:02:17.75Z,125312537.75,10B,43.0858293,44.2216831,322.15,0,4.5,34.3,706189.56,-51899.51,27.1,0,322.149993896484,3.59568965541604,,0.996917188351318,6.90999999642372
